,Unnamed: 0,t,DF(t),MarketRate,P,V,PD,PS
3785,3785,22412.916666666668,1.0326273445226135,-0.498,1.0228954550080245,-1928.5169818953889,0.0009765625,0.9990234375
3786,3786,22413.916666666668,1.03262225341434,-0.498,1.022898023478689,-1929.0312277775893,0.0009765625,0.9990234375
3787,3787,22414.916666666668,1.0326171623311666,-0.498,1.0229005892492413,-1929.5454711244302,0.0009765625,0.9990234375
3788,3788,22415.916666666668,1.0326120712730942,-0.498,1.0229031523218262,-1930.059711935924,0.0009765625,0.9990234375
3789,3789,22416.916666666668,1.0326069802401212,-0.498,1.0229057126985854,-1930.5739502120837,0.0009765625,0.9990234375
3790,3790,22417.916666666668,1.0326018892322484,-0.498,1.0229082703816597,-1931.0881859529213,0.0009765625,0.9990234375
3791,3791,22418.916666666668,1.0325967982494757,-0.498,1.022910825373186,-1931.6024191584495,0.0009765625,0.9990234375
3792,3792,22419.916666666668,1.032591707291803,-0.498,1.0229133776752999,-1932.116649828681,0.0009765625,0.9990234375
3793,3793,22420.916666666668,1.0325866163592297,-0.498,1.022915927290135,-1932.6308779636279,0.0009765625,0.9990234375
3794,3794,22421.916666666668,1.032581525451756,-0.498,1.0229184742198218,-1933.1451035633029,0.0009765625,0.9990234375
3795,3795,22422.916666666668,1.0325764345693815,-0.498,1.0229210184664894,-1933.6593266277184,0.0009765625,0.9990234375
3796,3796,22423.916666666668,1.032571343712107,-0.498,1.022923560032264,-1934.173547156887,0.0009765625,0.9990234375
3797,3797,22424.916666666668,1.0325662528799309,-0.498,1.0229260989192694,-1934.6877651508212,0.0009765625,0.9990234375
3798,3798,22425.916666666668,1.032561162072854,-0.498,1.0229286351296285,-1935.2019806095334,0.0009765625,0.9990234375
3799,3799,22426.916666666668,1.0325560712908763,-0.498,1.0229311686654603,-1935.7161935330362,0.0009765625,0.9990234375
3800,3800,22427.916666666668,1.0325509805339974,-0.498,1.0229336995288827,-1936.230403921342,0.0009765625,0.9990234375
3801,3801,22428.916666666668,1.032545889802217,-0.498,1.0229362277220109,-1936.7446117744635,0.0009765625,0.9990234375
3802,3802,22429.916666666668,1.0325407990955355,-0.498,1.0229387532469578,-1937.258817092413,0.0009765625,0.9990234375
3803,3803,22430.916666666668,1.032535708413952,-0.498,1.0229412761058345,-1937.773019875203,0.0009765625,0.9990234375
3804,3804,22431.916666666668,1.0325306177574671,-0.498,1.0229437963007495,-1938.2872201228463,0.0009765625,0.9990234375
3805,3805,22432.916666666668,1.0325255271260805,-0.498,1.0229463138338093,-1938.801417835355,0.0009765625,0.9990234375
3806,3806,22433.916666666668,1.0325204365197918,-0.498,1.022948828707118,-1939.315613012742,0.0009765625,0.9990234375
3807,3807,22434.916666666668,1.032515345938601,-0.498,1.0229513409227775,-1939.8298056550195,0.0009765625,0.9990234375
3808,3808,22435.916666666668,1.0325102553825078,-0.498,1.0229538504828877,-1940.3439957622,0.0009765625,0.9990234375
3809,3809,22436.916666666668,1.032505164851513,-0.498,1.0229563573895462,-1940.858183334296,0.0009765625,0.9990234375
3810,3810,22437.916666666668,1.0325000743456152,-0.498,1.0229588616448482,-1941.3723683713201,0.0009765625,0.9990234375
3811,3811,22438.916666666668,1.032494983864815,-0.498,1.022961363250887,-1941.8865508732847,0.0009765625,0.9990234375
3812,3812,22439.916666666668,1.0324898934091125,-0.498,1.0229638622097534,-1942.4007308402024,0.0009765625,0.9990234375
3813,3813,22440.916666666668,1.0324848029785063,-0.498,1.0229663585235367,-1942.9149082720858,0.0009765625,0.9990234375
3814,3814,22441.916666666668,1.0324797125729979,-0.498,1.022968852194323,-1943.429083168947,0.0009765625,0.9990234375
3815,3815,22442.916666666668,1.0324746221925865,-0.498,1.0229713432241967,-1943.943255530799,0.0009765625,0.9990234375
3816,3816,22443.916666666668,1.0324695318372716,-0.498,1.0229738316152401,-1944.4574253576538,0.0009765625,0.9990234375
3817,3817,22444.916666666668,1.0324644415070536,-0.498,1.0229763173695336,-1944.9715926495244,0.0009765625,0.9990234375
3818,3818,22445.916666666668,1.032459351201932,-0.498,1.0229788004891545,-1945.4857574064229,0.0009765625,0.9990234375
3819,3819,22446.916666666668,1.0324542609219072,-0.498,1.0229812809761787,-1945.999919628362,0.0009765625,0.9990234375
3820,3820,22447.916666666668,1.0324491706669785,-0.498,1.0229837588326798,-1946.5140793153541,0.0009765625,0.9990234375
3821,3821,22448.916666666668,1.032444080437146,-0.498,1.0229862340607292,-1947.028236467412,0.0009765625,0.9990234375
3822,3822,22449.916666666668,1.0324389902324098,-0.498,1.022988706662396,-1947.5423910845477,0.0009765625,0.9990234375
3823,3823,22450.916666666668,1.0324339000527694,-0.498,1.0229911766397468,-1948.056543166774,0.0009765625,0.9990234375
3824,3824,22451.916666666668,1.0324288098982248,-0.498,1.022993643994847,-1948.5706927141032,0.0009765625,0.9990234375
3825,3825,22452.916666666668,1.0324237197687758,-0.498,1.0229961087297592,-1949.0848397265481,0.0009765625,0.9990234375
3826,3826,22453.916666666668,1.0324186296644229,-0.498,1.0229985708465439,-1949.598984204121,0.0009765625,0.9990234375
3827,3827,22454.916666666668,1.0324135395851648,-0.498,1.0230010303472594,-1950.1131261468345,0.0009765625,0.9990234375
3828,3828,22455.916666666668,1.0324084495310026,-0.498,1.0230034872339617,-1950.627265554701,0.0009765625,0.9990234375
3829,3829,22456.916666666668,1.0324033595019355,-0.498,1.0230059415087054,-1951.1414024277328,0.0009765625,0.9990234375
3830,3830,22457.916666666668,1.0323982694979632,-0.498,1.023008393173542,-1951.6555367659428,0.0009765625,0.9990234375
3831,3831,22458.916666666668,1.0323931795190862,-0.498,1.0230108422305217,-1952.1696685693432,0.0009765625,0.9990234375
3832,3832,22459.916666666668,1.0323880895653041,-0.498,1.0230132886816916,-1952.6837978379467,0.0009765625,0.9990234375
3833,3833,22460.916666666668,1.0323829996366167,-0.498,1.0230157325290978,-1953.1979245717657,0.0009765625,0.9990234375
3834,3834,22461.916666666668,1.0323779097330237,-0.498,1.0230181737747832,-1953.7120487708128,0.0009765625,0.9990234375
3835,3835,22462.916666666668,1.032372819854525,-0.498,1.0230206124207895,-1954.2261704351004,0.0009765625,0.9990234375
3836,3836,22463.916666666668,1.0323677300011211,-0.498,1.0230230484691554,-1954.740289564641,0.0009765625,0.9990234375
3837,3837,22464.916666666668,1.0323626401728112,-0.498,1.0230254819219182,-1955.254406159447,0.0009765625,0.9990234375
3838,3838,22465.916666666668,1.0323575503695956,-0.498,1.0230279127811126,-1955.768520219531,0.0009765625,0.9990234375
3839,3839,22466.916666666668,1.0323524605914742,-0.498,1.0230303410487716,-1956.2826317449055,0.0009765625,0.9990234375
3840,3840,22467.916666666668,1.0323473708384459,-0.498,1.0230327667269257,-1956.7967407355832,0.0009765625,0.9990234375
3841,3841,22468.916666666668,1.032342281110512,-0.498,1.0230351898176036,-1957.3108471915762,0.0009765625,0.9990234375
3842,3842,22469.916666666668,1.032337191407671,-0.498,1.0230376103228311,-1957.8249511128972,0.0009765625,0.9990234375
3843,3843,22470.916666666668,1.0323321017299243,-0.498,1.0230400282446332,-1958.3390524995586,0.0009765625,0.9990234375
3844,3844,22471.916666666668,1.0323270120772707,-0.498,1.0230424435850318,-1958.8531513515732,0.0009765625,0.9990234375
3845,3845,22472.916666666668,1.0323219224497102,-0.498,1.023044856346047,-1959.367247668953,0.0009765625,0.9990234375
3846,3846,22473.916666666668,1.0323168328472432,-0.498,1.023047266529697,-1959.881341451711,0.0009765625,0.9990234375
3847,3847,22474.916666666668,1.0323117432698692,-0.498,1.0230496741379975,-1960.3954326998594,0.0009765625,0.9990234375
3848,3848,22475.916666666668,1.0323066537175876,-0.498,1.0230520791729623,-1960.9095214134106,0.0009765625,0.9990234375
3849,3849,22476.916666666668,1.032301564190399,-0.498,1.0230544816366032,-1961.4236075923775,0.0009765625,0.9990234375
3850,3850,22477.916666666668,1.032296474688303,-0.498,1.0230568815309298,-1961.9376912367723,0.0009765625,0.9990234375
3851,3851,22478.916666666668,1.0322913852112994,-0.498,1.0230592788579496,-1962.4517723466074,0.0009765625,0.9990234375
3852,3852,22479.916666666668,1.0322862957593884,-0.498,1.023061673619668,-1962.9658509218955,0.0009765625,0.9990234375
3853,3853,22480.916666666668,1.0322812063325697,-0.498,1.0230640658180887,-1963.4799269626492,0.0009765625,0.9990234375
3854,3854,22481.916666666668,1.0322761169308428,-0.498,1.0230664554552127,-1963.9940004688808,0.0009765625,0.9990234375
3855,3855,22482.916666666668,1.032271027554208,-0.498,1.0230688425330392,-1964.5080714406029,0.0009765625,0.9990234375
3856,3856,22483.916666666668,1.032265938202665,-0.498,1.0230712270535653,-1965.0221398778278,0.0009765625,0.9990234375
3857,3857,22484.916666666668,1.0322608488762142,-0.498,1.0230736090187864,-1965.5362057805683,0.0009765625,0.9990234375
3858,3858,22485.916666666668,1.0322557595748545,-0.498,1.0230759884306952,-1966.0502691488366,0.0009765625,0.9990234375
3859,3859,22486.916666666668,1.0322506702985867,-0.498,1.023078365291283,-1966.5643299826454,0.0009765625,0.9990234375
3860,3860,22487.916666666668,1.0322455810474105,-0.498,1.023080739602538,-1967.078388282007,0.0009765625,0.9990234375
3861,3861,22488.916666666668,1.0322404918213248,-0.498,1.0230831113664476,-1967.592444046934,0.0009765625,0.9990234375
3862,3862,22489.916666666668,1.0322354026203309,-0.498,1.0230854805849965,-1968.1064972774388,0.0009765625,0.9990234375
3863,3863,22490.916666666668,1.0322303134444275,-0.498,1.023087847260167,-1968.6205479735343,0.0009765625,0.9990234375
3864,3864,22491.916666666668,1.0322252242936154,-0.498,1.0230902113939402,-1969.1345961352324,0.0009765625,0.9990234375
3865,3865,22492.916666666668,1.032220135167894,-0.498,1.0230925729882947,-1969.648641762546,0.0009765625,0.9990234375
3866,3866,22493.916666666668,1.0322150460672634,-0.498,1.0230949320452067,-1970.1626848554874,0.0009765625,0.9990234375
3867,3867,22494.916666666668,1.0322099569917231,-0.498,1.023097288566651,-1970.6767254140693,0.0009765625,0.9990234375
3868,3868,22495.916666666668,1.0322048679412734,-0.498,1.0230996425546,-1971.190763438304,0.0009765625,0.9990234375
3869,3869,22496.916666666668,1.0321997789159136,-0.498,1.0231019940110242,-1971.7047989282041,0.0009765625,0.9990234375
3870,3870,22497.916666666668,1.0321946899156444,-0.498,1.0231043429378919,-1972.218831883782,0.0009765625,0.9990234375
3871,3871,22498.916666666668,1.0321896009404652,-0.498,1.0231066893371694,-1972.7328623050505,0.0009765625,0.9990234375
3872,3872,22499.916666666668,1.0321845119903754,-0.498,1.023109033210821,-1973.2468901920217,0.0009765625,0.9990234375
3873,3873,22500.916666666668,1.0321794230653756,-0.498,1.0231113745608094,-1973.7609155447083,0.0009765625,0.9990234375
3874,3874,22501.916666666668,1.0321743341654657,-0.498,1.0231137133890944,-1974.2749383631226,0.0009765625,0.9990234375
3875,3875,22502.916666666668,1.032169245290645,-0.498,1.0231160496976346,-1974.7889586472772,0.0009765625,0.9990234375
3876,3876,22503.916666666668,1.0321641564409143,-0.498,1.023118383488386,-1975.302976397185,0.0009765625,0.9990234375
3877,3877,22504.916666666668,1.0321590676162724,-0.498,1.023120714763303,-1975.816991612858,0.0009765625,0.9990234375
3878,3878,22505.916666666668,1.0321539788167196,-0.498,1.0231230435243375,-1976.3310042943087,0.0009765625,0.9990234375
3879,3879,22506.916666666668,1.032148890042256,-0.498,1.0231253697734402,-1976.84501444155,0.0009765625,0.9990234375
3880,3880,22507.916666666668,1.0321438012928814,-0.498,1.0231276935125588,-1977.3590220545937,0.0009765625,0.9990234375
3881,3881,22508.916666666668,1.0321387125685957,-0.498,1.0231300147436397,-1977.8730271334528,0.0009765625,0.9990234375
3882,3882,22509.916666666668,1.0321336238693983,-0.498,1.0231323334686269,-1978.3870296781397,0.0009765625,0.9990234375
3883,3883,22510.916666666668,1.0321285351952896,-0.498,1.0231346496894629,-1978.901029688667,0.0009765625,0.9990234375
3884,3884,22511.916666666668,1.0321234465462694,-0.498,1.0231369634080876,-1979.4150271650471,0.0009765625,0.9990234375
3885,3885,22512.916666666668,1.0321183579223374,-0.498,1.0231392746264392,-1979.9290221072924,0.0009765625,0.9990234375
3886,3886,22513.916666666668,1.0321132693234936,-0.498,1.0231415833464537,-1980.4430145154156,0.0009765625,0.9990234375
3887,3887,22514.916666666668,1.032108180749738,-0.498,1.0231438895700657,-1980.957004389429,0.0009765625,0.9990234375
3888,3888,22515.916666666668,1.0321030922010699,-0.498,1.023146193299207,-1981.470991729345,0.0009765625,0.9990234375
3889,3889,22516.916666666668,1.0320980036774905,-0.498,1.0231484945358083,-1981.9849765351764,0.0009765625,0.9990234375
3890,3890,22517.916666666668,1.0320929151789977,-0.498,1.0231507932817971,-1982.4989588069357,0.0009765625,0.9990234375
3891,3891,22518.916666666668,1.0320878267055928,-0.498,1.0231530895391003,-1983.012938544635,0.0009765625,0.9990234375
3892,3892,22519.916666666668,1.0320827382572757,-0.498,1.023155383309642,-1983.5269157482871,0.0009765625,0.9990234375
3893,3893,22520.916666666668,1.0320776498340458,-0.498,1.0231576745953441,-1984.0408904179044,0.0009765625,0.9990234375
3894,3894,22521.916666666668,1.0320725614359028,-0.498,1.0231599633981274,-1984.5548625534996,0.0009765625,0.9990234375
3895,3895,22522.916666666668,1.0320674730628472,-0.498,1.02316224971991,-1985.068832155085,0.0009765625,0.9990234375
3896,3896,22523.916666666668,1.0320623847148782,-0.498,1.023164533562608,-1985.582799222673,0.0009765625,0.9990234375
3897,3897,22524.916666666668,1.0320572963919965,-0.498,1.0231668149281365,-1986.0967637562762,0.0009765625,0.9990234375
3898,3898,22525.916666666668,1.0320522080942012,-0.498,1.0231690938184073,-1986.6107257559072,0.0009765625,0.9990234375
3899,3899,22526.916666666668,1.0320471198214922,-0.498,1.0231713702353311,-1987.1246852215784,0.0009765625,0.9990234375
3900,3900,22527.916666666668,1.03204203157387,-0.498,1.0231736441808166,-1987.6386421533023,0.0009765625,0.9990234375
3901,3901,22528.916666666668,1.0320369433513341,-0.498,1.0231759156567701,-1988.1525965510912,0.0009765625,0.9990234375
3902,3902,22529.916666666668,1.032031855153884,-0.498,1.0231781846650962,-1988.6665484149578,0.0009765625,0.9990234375
3903,3903,22530.916666666668,1.0320267669815204,-0.498,1.0231804512076978,-1989.1804977449146,0.0009765625,0.9990234375
3904,3904,22531.916666666668,1.0320216788342425,-0.498,1.0231827152864754,-1989.694444540974,0.0009765625,0.9990234375
3905,3905,22532.916666666668,1.0320165907120509,-0.498,1.0231849769033279,-1990.2083888031486,0.0009765625,0.9990234375
3906,3906,22533.916666666668,1.0320115026149446,-0.498,1.0231872360601517,-1990.7223305314508,0.0009765625,0.9990234375
3907,3907,22534.916666666668,1.0320064145429235,-0.498,1.0231894927588425,-1991.2362697258932,0.0009765625,0.9990234375
3908,3908,22535.916666666668,1.0320013264959884,-0.498,1.0231917470012923,-1991.7502063864881,0.0009765625,0.9990234375
3909,3909,22536.916666666668,1.0319962384741386,-0.498,1.023193998789393,-1992.2641405132483,0.0009765625,0.9990234375
3910,3910,22537.916666666668,1.031991150477374,-0.498,1.023196248125033,-1992.778072106186,0.0009765625,0.9990234375
3911,3911,22538.916666666668,1.0319860625056942,-0.498,1.0231984950100996,-1993.2920011653139,0.0009765625,0.9990234375
3912,3912,22539.916666666668,1.0319809745590995,-0.498,1.0232007394464782,-1993.8059276906442,0.0009765625,0.9990234375
3913,3913,22540.916666666668,1.03197588663759,-0.498,1.0232029814360517,-1994.3198516821897,0.0009765625,0.9990234375
3914,3914,22541.916666666668,1.0319707987411648,-0.498,1.0232052209807019,-1994.8337731399627,0.0009765625,0.9990234375
3915,3915,22542.916666666668,1.0319657108698244,-0.498,1.0232074580823078,-1995.3476920639757,0.0009765625,0.9990234375
3916,3916,22543.916666666668,1.0319606230235678,-0.498,1.0232096927427472,-1995.8616084542414,0.0009765625,0.9990234375
3917,3917,22544.916666666668,1.0319555352023966,-0.498,1.0232119249638958,-1996.375522310772,0.0009765625,0.9990234375
3918,3918,22545.916666666668,1.0319504474063088,-0.498,1.023214154747627,-1996.8894336335804,0.0009765625,0.9990234375
3919,3919,22546.916666666668,1.031945359635306,-0.498,1.0232163820958127,-1997.4033424226789,0.0009765625,0.9990234375
3920,3920,22547.916666666668,1.0319402718893862,-0.498,1.0232186070103224,-1997.9172486780799,0.0009765625,0.9990234375
3921,3921,22548.916666666668,1.031935184168551,-0.498,1.0232208294930247,-1998.4311523997958,0.0009765625,0.9990234375
3922,3922,22549.916666666668,1.0319300964727989,-0.498,1.0232230495457855,-1998.9450535878393,0.0009765625,0.9990234375
3923,3923,22550.916666666668,1.0319250088021306,-0.498,1.0232252671704685,-1999.4589522422227,0.0009765625,0.9990234375
3924,3924,22551.916666666668,1.0319199211565455,-0.498,1.0232274823689362,-1999.9728483629588,0.0009765625,0.9990234375
3925,3925,22552.916666666668,1.0319148335360444,-0.498,1.0232296951430493,-2000.4867419500597,0.0009765625,0.9990234375
3926,3926,22553.916666666668,1.031909745940626,-0.498,1.0232319054946655,-2001.000633003538,0.0009765625,0.9990234375
3927,3927,22554.916666666668,1.0319046583702909,-0.498,1.0232341134256422,-2001.5145215234065,0.0009765625,0.9990234375
3928,3928,22555.916666666668,1.0318995708250391,-0.498,1.0232363189378333,-2002.0284075096774,0.0009765625,0.9990234375
3929,3929,22556.916666666668,1.0318944833048698,-0.498,1.023238522033092,-2002.5422909623633,0.0009765625,0.9990234375
3930,3930,22557.916666666668,1.0318893958097828,-0.498,1.0232407227132692,-2003.0561718814765,0.0009765625,0.9990234375
3931,3931,22558.916666666668,1.0318843083397793,-0.498,1.0232429209802139,-2003.5700502670297,0.0009765625,0.9990234375
3932,3932,22559.916666666668,1.0318792208948575,-0.498,1.0232451168357732,-2004.0839261190354,0.0009765625,0.9990234375
3933,3933,22560.916666666668,1.0318741334750188,-0.498,1.0232473102817923,-2004.597799437506,0.0009765625,0.9990234375
3934,3934,22561.916666666668,1.031869046080262,-0.498,1.0232495013201146,-2005.111670222454,0.0009765625,0.9990234375
3935,3935,22562.916666666668,1.0318639587105871,-0.498,1.0232516899525819,-2005.6255384738918,0.0009765625,0.9990234375
3936,3936,22563.916666666668,1.0318588713659946,-0.498,1.0232538761810333,-2006.139404191832,0.0009765625,0.9990234375
3937,3937,22564.916666666668,1.0318537840464836,-0.498,1.0232560600073068,-2006.6532673762872,0.0009765625,0.9990234375
3938,3938,22565.916666666668,1.0318486967520546,-0.498,1.0232582414332385,-2007.1671280272697,0.0009765625,0.9990234375
3939,3939,22566.916666666668,1.031843609482707,-0.498,1.0232604204606623,-2007.680986144792,0.0009765625,0.9990234375
3940,3940,22567.916666666668,1.031838522238441,-0.498,1.0232625970914102,-2008.1948417288668,0.0009765625,0.9990234375
3941,3941,22568.916666666668,1.0318334350192564,-0.498,1.0232647713273129,-2008.7086947795065,0.0009765625,0.9990234375
3942,3942,22569.916666666668,1.031828347825153,-0.498,1.0232669431701984,-2009.2225452967234,0.0009765625,0.9990234375
3943,3943,22570.916666666668,1.0318232606561306,-0.498,1.0232691126218936,-2009.7363932805301,0.0009765625,0.9990234375
3944,3944,22571.916666666668,1.0318181735121894,-0.498,1.0232712796842232,-2010.2502387309391,0.0009765625,0.9990234375
3945,3945,22572.916666666668,1.031813086393329,-0.498,1.02327344435901,-2010.764081647963,0.0009765625,0.9990234375
3946,3946,22573.916666666668,1.0318079992995497,-0.498,1.0232756066480753,-2011.277922031614,0.0009765625,0.9990234375
3947,3947,22574.916666666668,1.0318029122308503,-0.498,1.023277766553238,-2011.791759881905,0.0009765625,0.9990234375
3948,3948,22575.916666666668,1.0317978251872322,-0.498,1.0232799240763157,-2012.305595198848,0.0009765625,0.9990234375
3949,3949,22576.916666666668,1.031792738168694,-0.498,1.023282079219124,-2012.819427982456,0.0009765625,0.9990234375
3950,3950,22577.916666666668,1.0317876511752362,-0.498,1.0232842319834765,-2013.3332582327414,0.0009765625,0.9990234375
3951,3951,22578.958333333332,1.0317825642068583,-0.498,1.0232863823711849,-2013.8470859497165,0.0009765625,0.9990234375
3952,3952,22579.958333333332,1.0317774772635608,-0.498,1.023288530384059,-2014.3609111333938,0.0009765625,0.9990234375
3953,3953,22580.958333333332,1.031772390345343,-0.498,1.0232906760239078,-2014.8747337837858,0.0009765625,0.9990234375
3954,3954,22581.958333333332,1.031767303452205,-0.498,1.0232928192925368,-2015.388553900905,0.0009765625,0.9990234375
3955,3955,22582.958333333332,1.0317622165841465,-0.498,1.0232949601917511,-2015.902371484764,0.0009765625,0.9990234375
3956,3956,22583.958333333332,1.0317571297411678,-0.498,1.0232970987233532,-2016.4161865353751,0.0009765625,0.9990234375
3957,3957,22584.958333333332,1.0317520429232685,-0.498,1.0232992348891439,-2016.9299990527509,0.0009765625,0.9990234375
3958,3958,22585.958333333332,1.0317469561304482,-0.498,1.0233013686909225,-2017.4438090369038,0.0009765625,0.9990234375
3959,3959,22586.958333333332,1.031741869362707,-0.498,1.023303500130486,-2017.9576164878463,0.0009765625,0.9990234375
3960,3960,22587.958333333332,1.0317367826200452,-0.498,1.02330562920963,-2018.4714214055912,0.0009765625,0.9990234375
3961,3961,22588.958333333332,1.0317316959024618,-0.498,1.0233077559301482,-2018.9852237901505,0.0009765625,0.9990234375
3962,3962,22589.958333333332,1.0317266092099573,-0.498,1.0233098802938325,-2019.499023641537,0.0009765625,0.9990234375
3963,3963,22590.958333333332,1.0317215225425318,-0.498,1.0233120023024724,-2020.012820959763,0.0009765625,0.9990234375
3964,3964,22591.958333333332,1.0317164359001845,-0.498,1.0233141219578565,-2020.5266157448414,0.0009765625,0.9990234375
3965,3965,22592.958333333332,1.0317113492829155,-0.498,1.023316239261771,-2021.0404079967843,0.0009765625,0.9990234375
3966,3966,22593.958333333332,1.0317062626907254,-0.498,1.0233183542160007,-2021.5541977156042,0.0009765625,0.9990234375
3967,3967,22594.958333333332,1.031701176123613,-0.498,1.0233204668223281,-2022.0679849013138,0.0009765625,0.9990234375
3968,3968,22595.958333333332,1.0316960895815783,-0.498,1.0233225770825347,-2022.5817695539254,0.0009765625,0.9990234375
3969,3969,22596.958333333332,1.0316910030646222,-0.498,1.023324684998399,-2023.0955516734516,0.0009765625,0.9990234375
3970,3970,22597.958333333332,1.0316859165727437,-0.498,1.0233267905716992,-2023.6093312599048,0.0009765625,0.9990234375
3971,3971,22598.958333333332,1.0316808301059426,-0.498,1.0233288938042102,-2024.1231083132975,0.0009765625,0.9990234375
3972,3972,22599.958333333332,1.0316757436642194,-0.498,1.0233309946977065,-2024.6368828336422,0.0009765625,0.9990234375
3973,3973,22600.958333333332,1.0316706572475731,-0.498,1.0233330932539595,-2025.1506548209516,0.0009765625,0.9990234375
3974,3974,22601.958333333332,1.0316655708560047,-0.498,1.02333518947474,-2025.664424275238,0.0009765625,0.9990234375
3975,3975,22602.958333333332,1.0316604844895132,-0.498,1.023337283361816,-2026.1781911965138,0.0009765625,0.9990234375
3976,3976,22603.958333333332,1.0316553981480987,-0.498,1.0233393749169546,-2026.6919555847915,0.0009765625,0.9990234375
3977,3977,22604.958333333332,1.031650311831761,-0.498,1.0233414641419207,-2027.2057174400836,0.0009765625,0.9990234375
3978,3978,22605.958333333332,1.0316452255405004,-0.498,1.0233435510384772,-2027.7194767624028,0.0009765625,0.9990234375
3979,3979,22606.958333333332,1.0316401392743164,-0.498,1.0233456356083859,-2028.2332335517615,0.0009765625,0.9990234375
3980,3980,22607.958333333332,1.0316350530332088,-0.498,1.0233477178534058,-2028.746987808172,0.0009765625,0.9990234375
3981,3981,22608.958333333332,1.0316299668171778,-0.498,1.0233497977752952,-2029.260739531647,0.0009765625,0.9990234375
3982,3982,22609.958333333332,1.0316248806262232,-0.498,1.0233518753758102,-2029.7744887221988,0.0009765625,0.9990234375
3983,3983,22610.958333333332,1.0316197944603442,-0.498,1.0233539506567049,-2030.28823537984,0.0009765625,0.9990234375
3984,3984,22611.958333333332,1.0316147083195415,-0.498,1.0233560236197319,-2030.8019795045832,0.0009765625,0.9990234375
3985,3985,22612.958333333332,1.031609622203815,-0.498,1.023358094266642,-2031.3157210964407,0.0009765625,0.9990234375
3986,3986,22613.958333333332,1.0316045361131645,-0.498,1.0233601625991846,-2031.829460155425,0.0009765625,0.9990234375
3987,3987,22614.958333333332,1.0315994500475891,-0.498,1.0233622286191064,-2032.3431966815488,0.0009765625,0.9990234375
3988,3988,22615.958333333332,1.0315943640070897,-0.498,1.0233642923281532,-2032.8569306748243,0.0009765625,0.9990234375
3989,3989,22616.958333333332,1.031589277991665,-0.498,1.0233663537280688,-2033.3706621352642,0.0009765625,0.9990234375
3990,3990,22617.958333333332,1.0315841920013165,-0.498,1.0233684128205955,-2033.884391062881,0.0009765625,0.9990234375
3991,3991,22618.958333333332,1.031579106036043,-0.498,1.023370469607473,-2034.3981174576868,0.0009765625,0.9990234375
3992,3992,22619.958333333332,1.0315740200958443,-0.498,1.0233725240904403,-2034.9118413196945,0.0009765625,0.9990234375
3993,3993,22620.958333333332,1.0315689341807206,-0.498,1.023374576271234,-2035.4255626489166,0.0009765625,0.9990234375
3994,3994,22621.958333333332,1.0315638482906715,-0.498,1.0233766261515893,-2035.9392814453654,0.0009765625,0.9990234375
3995,3995,22622.958333333332,1.031558762425698,-0.498,1.0233786737332395,-2036.4529977090533,0.0009765625,0.9990234375
3996,3996,22623.958333333332,1.0315536765857982,-0.498,1.0233807190179163,-2036.966711439993,0.0009765625,0.9990234375
3997,3997,22624.958333333332,1.0315485907709732,-0.498,1.0233827620073492,-2037.480422638197,0.0009765625,0.9990234375
3998,3998,22625.958333333332,1.0315435049812225,-0.498,1.0233848027032666,-2037.9941313036777,0.0009765625,0.9990234375
3999,3999,22626.958333333332,1.0315384192165458,-0.498,1.023386841107395,-2038.5078374364475,0.0009765625,0.9990234375
4000,4000,22627.958333333332,1.0315333334769434,-0.498,1.0233888772214588,-2039.021541036519,0.0009765625,0.9990234375
4001,4001,22628.958333333332,1.0315282477624148,-0.498,1.0233909110471813,-2039.5352421039047,0.0009765625,0.9990234375
4002,4002,22629.958333333332,1.03152316207296,-0.498,1.0233929425862833,-2040.048940638617,0.0009765625,0.9990234375
4003,4003,22630.958333333332,1.0315180764085792,-0.498,1.0233949718404847,-2040.5626366406686,0.0009765625,0.9990234375
4004,4004,22631.958333333332,1.0315129907692715,-0.498,1.023396998811503,-2041.0763301100717,0.0009765625,0.9990234375
4005,4005,22632.958333333332,1.0315079051550378,-0.498,1.0233990235010546,-2041.590021046839,0.0009765625,0.9990234375
4006,4006,22633.958333333332,1.031502819565877,-0.498,1.0234010459108536,-2042.1037094509827,0.0009765625,0.9990234375
4007,4007,22634.958333333332,1.0314977340017897,-0.498,1.023403066042613,-2042.6173953225157,0.0009765625,0.9990234375
4008,4008,22635.958333333332,1.0314926484627756,-0.498,1.0234050838980433,-2043.1310786614501,0.0009765625,0.9990234375
4009,4009,22636.958333333332,1.0314875629488345,-0.498,1.023407099478854,-2043.6447594677986,0.0009765625,0.9990234375
4010,4010,22637.958333333332,1.0314824774599658,-0.498,1.0234091127867524,-2044.1584377415736,0.0009765625,0.9990234375
4011,4011,22638.958333333332,1.03147739199617,-0.498,1.0234111238234447,-2044.6721134827876,0.0009765625,0.9990234375
4012,4012,22639.958333333332,1.0314723065574465,-0.498,1.0234131325906348,-2045.1857866914531,0.0009765625,0.9990234375
4013,4013,22640.958333333332,1.031467221143796,-0.498,1.0234151390900252,-2045.6994573675827,0.0009765625,0.9990234375
4014,4014,22641.958333333332,1.0314621357552176,-0.498,1.0234171433233168,-2046.2131255111888,0.0009765625,0.9990234375
4015,4015,22642.958333333332,1.031457050391711,-0.498,1.0234191452922083,-2046.7267911222839,0.0009765625,0.9990234375
